Date,Time logged,Updated,Zone,Person Count
2023-10-07,17:13:58.259,17:13:58.191,Zone_12-02,0
2023-10-07,17:13:58.259,17:13:58.191,Zone_10-03,0
2023-10-07,17:13:58.260,17:13:58.191,Zone_10-04,0
2023-10-07,17:13:58.260,17:13:58.191,Zone_10-01,0
2023-10-07,17:13:58.260,17:13:58.191,Zone_10-02,0
2023-10-07,17:13:58.260,17:13:58.191,Zone_10-06,0
2023-10-07,17:13:58.260,17:13:58.191,Zone_10-05,0
2023-10-07,17:13:58.261,17:13:58.191,Zone_10-07,0
2023-10-07,17:13:58.261,17:13:58.191,Zone_01-06,0
2023-10-07,17:13:58.261,17:13:58.191,Zone_01-05,0
2023-10-07,17:13:58.261,17:13:58.191,Zone_01-04,0
2023-10-07,17:13:58.262,17:13:58.191,Zone_01-03,0
2023-10-07,17:13:58.262,17:13:58.191,Zone_01-02,0
2023-10-07,17:13:58.262,17:13:58.191,Zone_01-01,0
2023-10-07,17:13:58.263,17:13:58.191,Zone_01-07,0
2023-10-07,17:13:58.263,17:13:58.191,Zone_01-08,0
2023-10-07,17:13:58.721,17:13:58.676,Zone_09-04,0
2023-10-07,17:13:58.721,17:13:58.676,Zone_09-03,0
2023-10-07,17:13:58.721,17:13:58.676,Zone_09-02,0
2023-10-07,17:13:58.722,17:13:58.676,Zone_09-01,0
2023-10-07,17:13:58.722,17:13:58.676,Zone_07-01,0
2023-10-07,17:13:58.722,17:13:58.676,Zone_07-02,0
2023-10-07,17:13:58.723,17:13:58.676,Zone_07-03,0
2023-10-07,17:13:58.723,17:13:58.676,Zone_07-04,0
2023-10-07,17:13:58.723,17:13:58.676,Zone_05-03,0
2023-10-07,17:13:58.723,17:13:58.676,Zone_05-04,0
2023-10-07,17:13:58.724,17:13:58.676,Zone_05-05,0
2023-10-07,17:13:58.724,17:13:58.676,Zone_05-06,0
2023-10-07,17:13:58.724,17:13:58.676,Zone_05-01,0
2023-10-07,17:13:58.724,17:13:58.676,Zone_05-02,0
2023-10-07,17:13:58.725,17:13:58.696,Zone_03-01,0
2023-10-07,17:13:58.725,17:13:58.696,Zone_03-02,0
2023-10-07,17:13:58.725,17:13:58.696,Zone_03-03,0
2023-10-07,17:13:58.725,17:13:58.676,Zone_02-01,0
2023-10-07,17:13:58.726,17:13:58.676,Zone_02-03,0
2023-10-07,17:13:58.726,17:13:58.676,Zone_02-02,0
2023-10-07,17:13:58.726,17:13:58.676,Zone_02-05,0
2023-10-07,17:13:58.726,17:13:58.676,Zone_02-04,0
2023-10-07,17:13:58.726,17:13:58.676,Zone_04-01,0
2023-10-07,17:13:58.727,17:13:58.676,Zone_04-06,0
2023-10-07,17:13:58.727,17:13:58.676,Zone_04-02,0
2023-10-07,17:13:58.727,17:13:58.676,Zone_04-03,0
2023-10-07,17:13:58.727,17:13:58.676,Zone_04-04,0
2023-10-07,17:13:58.728,17:13:58.676,Zone_04-05,0
2023-10-07,17:13:58.728,17:13:58.676,Zone_06-05,0
2023-10-07,17:13:58.728,17:13:58.676,Zone_06-04,0
2023-10-07,17:13:58.728,17:13:58.676,Zone_06-01,0
2023-10-07,17:13:58.729,17:13:58.676,Zone_06-03,0
2023-10-07,17:13:58.729,17:13:58.676,Zone_06-02,0
2023-10-07,17:13:58.729,17:13:58.677,Zone_14-01,0
2023-10-07,17:13:58.729,17:13:58.677,Zone_14-02,0
2023-10-07,17:13:58.730,17:13:58.677,Zone_14-03,0
2023-10-07,17:13:58.730,17:13:58.677,Zone_14-04,0
2023-10-07,17:13:58.730,17:13:58.677,Zone_14-05,0
2023-10-07,17:13:58.730,17:13:58.677,Zone_14-06,0
2023-10-07,17:13:58.730,17:13:58.677,Zone_14-07,0
2023-10-07,17:13:58.731,17:13:58.676,Zone_13-06,0
2023-10-07,17:13:58.731,17:13:58.676,Zone_13-05,0
2023-10-07,17:13:58.731,17:13:58.676,Zone_13-04,0
2023-10-07,17:13:58.731,17:13:58.676,Zone_13-03,0
2023-10-07,17:13:58.732,17:13:58.676,Zone_13-02,1
2023-10-07,17:13:58.732,17:13:58.676,Zone_13-01,0
2023-10-07,17:13:58.732,17:13:58.696,Zone_08-01,0
2023-10-07,17:13:58.732,17:13:58.696,Zone_08-02,0
2023-10-07,17:13:58.733,17:13:58.676,Zone_12-05,0
2023-10-07,17:13:58.733,17:13:58.676,Zone_12-03,0
2023-10-07,17:13:58.733,17:13:58.676,Zone_12-04,0
2023-10-07,17:13:58.733,17:13:58.676,Zone_12-01,0
2023-10-07,17:13:58.734,17:13:58.676,Zone_12-02,0
2023-10-07,17:13:58.734,17:13:58.677,Zone_10-03,0
2023-10-07,17:13:58.734,17:13:58.677,Zone_10-04,0
2023-10-07,17:13:58.734,17:13:58.677,Zone_10-01,0
2023-10-07,17:13:58.735,17:13:58.677,Zone_10-02,0
2023-10-07,17:13:58.735,17:13:58.677,Zone_10-06,0
2023-10-07,17:13:58.735,17:13:58.677,Zone_10-05,0
2023-10-07,17:13:58.736,17:13:58.677,Zone_10-07,0
2023-10-07,17:13:58.736,17:13:58.677,Zone_01-06,0
2023-10-07,17:13:58.736,17:13:58.677,Zone_01-05,0
2023-10-07,17:13:58.736,17:13:58.677,Zone_01-04,0
2023-10-07,17:13:58.737,17:13:58.677,Zone_01-03,0
2023-10-07,17:13:58.737,17:13:58.677,Zone_01-02,0
2023-10-07,17:13:58.737,17:13:58.677,Zone_01-01,0
2023-10-07,17:13:58.737,17:13:58.677,Zone_01-07,0
2023-10-07,17:13:58.738,17:13:58.677,Zone_01-08,0
2023-10-07,17:13:59.215,17:13:59.155,Zone_09-04,0
2023-10-07,17:13:59.215,17:13:59.155,Zone_09-03,0
2023-10-07,17:13:59.216,17:13:59.155,Zone_09-02,0
2023-10-07,17:13:59.216,17:13:59.155,Zone_09-01,0
2023-10-07,17:13:59.216,17:13:59.155,Zone_07-01,0
2023-10-07,17:13:59.216,17:13:59.155,Zone_07-02,0
2023-10-07,17:13:59.217,17:13:59.155,Zone_07-03,0
2023-10-07,17:13:59.217,17:13:59.155,Zone_07-04,0
2023-10-07,17:13:59.217,17:13:59.156,Zone_05-03,0
2023-10-07,17:13:59.217,17:13:59.156,Zone_05-04,0
2023-10-07,17:13:59.218,17:13:59.156,Zone_05-05,0
2023-10-07,17:13:59.218,17:13:59.156,Zone_05-06,0
2023-10-07,17:13:59.218,17:13:59.156,Zone_05-01,0
2023-10-07,17:13:59.218,17:13:59.156,Zone_05-02,0
2023-10-07,17:13:59.219,17:13:59.182,Zone_03-01,0
2023-10-07,17:13:59.219,17:13:59.182,Zone_03-02,0
2023-10-07,17:13:59.219,17:13:59.182,Zone_03-03,0
2023-10-07,17:13:59.219,17:13:59.156,Zone_02-01,0
2023-10-07,17:13:59.220,17:13:59.156,Zone_02-03,0
2023-10-07,17:13:59.220,17:13:59.156,Zone_02-02,0
2023-10-07,17:13:59.220,17:13:59.156,Zone_02-05,0
2023-10-07,17:13:59.220,17:13:59.156,Zone_02-04,0
2023-10-07,17:13:59.221,17:13:59.156,Zone_04-01,0
2023-10-07,17:13:59.221,17:13:59.156,Zone_04-06,0
2023-10-07,17:13:59.221,17:13:59.156,Zone_04-02,0
2023-10-07,17:13:59.221,17:13:59.156,Zone_04-03,0
2023-10-07,17:13:59.222,17:13:59.156,Zone_04-04,0
2023-10-07,17:13:59.222,17:13:59.156,Zone_04-05,0
2023-10-07,17:13:59.222,17:13:59.156,Zone_06-05,0
2023-10-07,17:13:59.222,17:13:59.156,Zone_06-04,0
2023-10-07,17:13:59.223,17:13:59.156,Zone_06-01,0
2023-10-07,17:13:59.223,17:13:59.156,Zone_06-03,0
2023-10-07,17:13:59.223,17:13:59.156,Zone_06-02,0
2023-10-07,17:13:59.223,17:13:59.156,Zone_14-01,0
2023-10-07,17:13:59.224,17:13:59.156,Zone_14-02,0
2023-10-07,17:13:59.224,17:13:59.156,Zone_14-03,0
2023-10-07,17:13:59.224,17:13:59.156,Zone_14-04,0
2023-10-07,17:13:59.224,17:13:59.156,Zone_14-05,0
2023-10-07,17:13:59.224,17:13:59.156,Zone_14-06,0
2023-10-07,17:13:59.225,17:13:59.156,Zone_14-07,0
2023-10-07,17:13:59.225,17:13:59.156,Zone_13-06,0
2023-10-07,17:13:59.225,17:13:59.156,Zone_13-05,0
2023-10-07,17:13:59.225,17:13:59.156,Zone_13-04,0
2023-10-07,17:13:59.226,17:13:59.156,Zone_13-03,0
2023-10-07,17:13:59.226,17:13:59.156,Zone_13-02,1
2023-10-07,17:13:59.226,17:13:59.156,Zone_13-01,0
2023-10-07,17:13:59.226,17:13:59.175,Zone_08-01,0
2023-10-07,17:13:59.227,17:13:59.175,Zone_08-02,0
2023-10-07,17:13:59.227,17:13:59.156,Zone_12-05,0
2023-10-07,17:13:59.227,17:13:59.156,Zone_12-03,0
2023-10-07,17:13:59.228,17:13:59.156,Zone_12-04,0
2023-10-07,17:13:59.228,17:13:59.156,Zone_12-01,0
2023-10-07,17:13:59.228,17:13:59.156,Zone_12-02,0
2023-10-07,17:13:59.228,17:13:59.158,Zone_10-03,0
2023-10-07,17:13:59.229,17:13:59.158,Zone_10-04,0
2023-10-07,17:13:59.229,17:13:59.158,Zone_10-01,0
2023-10-07,17:13:59.229,17:13:59.158,Zone_10-02,0
2023-10-07,17:13:59.229,17:13:59.158,Zone_10-06,0
2023-10-07,17:13:59.230,17:13:59.158,Zone_10-05,0
2023-10-07,17:13:59.230,17:13:59.158,Zone_10-07,0
2023-10-07,17:13:59.230,17:13:59.157,Zone_01-06,0
2023-10-07,17:13:59.230,17:13:59.157,Zone_01-05,0
2023-10-07,17:13:59.230,17:13:59.157,Zone_01-04,0
2023-10-07,17:13:59.231,17:13:59.157,Zone_01-03,0
2023-10-07,17:13:59.231,17:13:59.157,Zone_01-02,0
2023-10-07,17:13:59.231,17:13:59.157,Zone_01-01,0
2023-10-07,17:13:59.231,17:13:59.157,Zone_01-07,0
2023-10-07,17:13:59.232,17:13:59.157,Zone_01-08,0
2023-10-07,17:13:59.684,17:13:59.639,Zone_09-04,0
2023-10-07,17:13:59.684,17:13:59.639,Zone_09-03,0
2023-10-07,17:13:59.684,17:13:59.639,Zone_09-02,0
2023-10-07,17:13:59.685,17:13:59.639,Zone_09-01,0
2023-10-07,17:13:59.685,17:13:59.640,Zone_07-01,0
2023-10-07,17:13:59.685,17:13:59.640,Zone_07-02,0
2023-10-07,17:13:59.685,17:13:59.640,Zone_07-03,0
2023-10-07,17:13:59.686,17:13:59.640,Zone_07-04,0
2023-10-07,17:13:59.686,17:13:59.640,Zone_05-03,0
2023-10-07,17:13:59.686,17:13:59.640,Zone_05-04,0
2023-10-07,17:13:59.686,17:13:59.640,Zone_05-05,0
2023-10-07,17:13:59.686,17:13:59.640,Zone_05-06,0
2023-10-07,17:13:59.687,17:13:59.640,Zone_05-01,0
2023-10-07,17:13:59.687,17:13:59.640,Zone_05-02,0
2023-10-07,17:13:59.687,17:13:59.659,Zone_03-01,0
2023-10-07,17:13:59.687,17:13:59.659,Zone_03-02,0
2023-10-07,17:13:59.688,17:13:59.659,Zone_03-03,0
2023-10-07,17:13:59.688,17:13:59.640,Zone_02-01,0
2023-10-07,17:13:59.688,17:13:59.640,Zone_02-03,0
2023-10-07,17:13:59.688,17:13:59.640,Zone_02-02,0
2023-10-07,17:13:59.689,17:13:59.640,Zone_02-05,0
2023-10-07,17:13:59.689,17:13:59.640,Zone_02-04,0
2023-10-07,17:13:59.689,17:13:59.639,Zone_04-01,0
2023-10-07,17:13:59.689,17:13:59.639,Zone_04-06,0
2023-10-07,17:13:59.690,17:13:59.639,Zone_04-02,0
2023-10-07,17:13:59.690,17:13:59.639,Zone_04-03,0
2023-10-07,17:13:59.690,17:13:59.639,Zone_04-04,0
2023-10-07,17:13:59.690,17:13:59.639,Zone_04-05,0
2023-10-07,17:13:59.691,17:13:59.639,Zone_06-05,0
2023-10-07,17:13:59.691,17:13:59.639,Zone_06-04,0
2023-10-07,17:13:59.691,17:13:59.639,Zone_06-01,0
2023-10-07,17:13:59.691,17:13:59.639,Zone_06-03,0
2023-10-07,17:13:59.691,17:13:59.639,Zone_06-02,0
2023-10-07,17:13:59.692,17:13:59.640,Zone_14-01,0
2023-10-07,17:13:59.692,17:13:59.640,Zone_14-02,0
2023-10-07,17:13:59.692,17:13:59.640,Zone_14-03,0
2023-10-07,17:13:59.692,17:13:59.640,Zone_14-04,0
2023-10-07,17:13:59.693,17:13:59.640,Zone_14-05,0
2023-10-07,17:13:59.693,17:13:59.640,Zone_14-06,0
2023-10-07,17:13:59.693,17:13:59.640,Zone_14-07,0
2023-10-07,17:13:59.693,17:13:59.639,Zone_13-06,0
2023-10-07,17:13:59.693,17:13:59.639,Zone_13-05,0
2023-10-07,17:13:59.694,17:13:59.639,Zone_13-04,0
2023-10-07,17:13:59.694,17:13:59.639,Zone_13-03,1
2023-10-07,17:13:59.694,17:13:59.639,Zone_13-02,0
2023-10-07,17:13:59.694,17:13:59.639,Zone_13-01,0
2023-10-07,17:13:59.695,17:13:59.660,Zone_08-01,0
2023-10-07,17:13:59.695,17:13:59.660,Zone_08-02,0
2023-10-07,17:13:59.695,17:13:59.640,Zone_12-05,0
2023-10-07,17:13:59.695,17:13:59.640,Zone_12-03,0
2023-10-07,17:13:59.696,17:13:59.640,Zone_12-04,0
2023-10-07,17:13:59.696,17:13:59.640,Zone_12-01,0
2023-10-07,17:13:59.696,17:13:59.640,Zone_12-02,0
2023-10-07,17:13:59.697,17:13:59.641,Zone_10-03,0
2023-10-07,17:13:59.697,17:13:59.641,Zone_10-04,0
2023-10-07,17:13:59.697,17:13:59.641,Zone_10-01,0
2023-10-07,17:13:59.697,17:13:59.641,Zone_10-02,0
2023-10-07,17:13:59.698,17:13:59.641,Zone_10-06,0
2023-10-07,17:13:59.698,17:13:59.641,Zone_10-05,0
2023-10-07,17:13:59.698,17:13:59.641,Zone_10-07,0
2023-10-07,17:13:59.698,17:13:59.642,Zone_01-06,0
2023-10-07,17:13:59.699,17:13:59.642,Zone_01-05,0
2023-10-07,17:13:59.699,17:13:59.642,Zone_01-04,0
2023-10-07,17:13:59.699,17:13:59.642,Zone_01-03,0
2023-10-07,17:13:59.699,17:13:59.642,Zone_01-02,0
2023-10-07,17:13:59.700,17:13:59.642,Zone_01-01,0
2023-10-07,17:13:59.700,17:13:59.642,Zone_01-07,0
2023-10-07,17:13:59.700,17:13:59.642,Zone_01-08,0
2023-10-07,17:14:00.167,17:14:00.107,Zone_09-04,0
2023-10-07,17:14:00.168,17:14:00.107,Zone_09-03,0
2023-10-07,17:14:00.168,17:14:00.107,Zone_09-02,0
2023-10-07,17:14:00.168,17:14:00.107,Zone_09-01,0
2023-10-07,17:14:00.168,17:14:00.107,Zone_07-01,0
2023-10-07,17:14:00.169,17:14:00.107,Zone_07-02,0
2023-10-07,17:14:00.169,17:14:00.107,Zone_07-03,0
2023-10-07,17:14:00.169,17:14:00.107,Zone_07-04,0
2023-10-07,17:14:00.169,17:14:00.108,Zone_05-03,0
2023-10-07,17:14:00.170,17:14:00.108,Zone_05-04,0
2023-10-07,17:14:00.170,17:14:00.108,Zone_05-05,0
2023-10-07,17:14:00.170,17:14:00.108,Zone_05-06,0
2023-10-07,17:14:00.170,17:14:00.108,Zone_05-01,0
2023-10-07,17:14:00.171,17:14:00.108,Zone_05-02,0
2023-10-07,17:14:00.171,17:14:00.136,Zone_03-01,0
2023-10-07,17:14:00.171,17:14:00.136,Zone_03-02,0
2023-10-07,17:14:00.171,17:14:00.136,Zone_03-03,0
2023-10-07,17:14:00.172,17:14:00.108,Zone_02-01,0
2023-10-07,17:14:00.172,17:14:00.108,Zone_02-03,0
2023-10-07,17:14:00.172,17:14:00.108,Zone_02-02,0
2023-10-07,17:14:00.172,17:14:00.108,Zone_02-05,0
2023-10-07,17:14:00.173,17:14:00.108,Zone_02-04,0
2023-10-07,17:14:00.173,17:14:00.107,Zone_04-01,0
2023-10-07,17:14:00.173,17:14:00.107,Zone_04-06,0
2023-10-07,17:14:00.173,17:14:00.107,Zone_04-02,0
2023-10-07,17:14:00.173,17:14:00.107,Zone_04-03,0
2023-10-07,17:14:00.174,17:14:00.107,Zone_04-04,0
2023-10-07,17:14:00.174,17:14:00.107,Zone_04-05,0
2023-10-07,17:14:00.174,17:14:00.107,Zone_06-05,0
2023-10-07,17:14:00.174,17:14:00.107,Zone_06-04,0
2023-10-07,17:14:00.175,17:14:00.107,Zone_06-01,0
2023-10-07,17:14:00.175,17:14:00.107,Zone_06-03,0
2023-10-07,17:14:00.175,17:14:00.107,Zone_06-02,0
2023-10-07,17:14:00.175,17:14:00.108,Zone_14-01,0
2023-10-07,17:14:00.175,17:14:00.108,Zone_14-02,0
2023-10-07,17:14:00.176,17:14:00.108,Zone_14-03,0
2023-10-07,17:14:00.176,17:14:00.108,Zone_14-04,0
2023-10-07,17:14:00.176,17:14:00.108,Zone_14-05,0
2023-10-07,17:14:00.176,17:14:00.108,Zone_14-06,0
2023-10-07,17:14:00.177,17:14:00.108,Zone_14-07,0
2023-10-07,17:14:00.177,17:14:00.107,Zone_13-06,0
2023-10-07,17:14:00.177,17:14:00.107,Zone_13-05,0
2023-10-07,17:14:00.177,17:14:00.107,Zone_13-04,0
2023-10-07,17:14:00.178,17:14:00.107,Zone_13-03,1
2023-10-07,17:14:00.178,17:14:00.107,Zone_13-02,0
2023-10-07,17:14:00.178,17:14:00.107,Zone_13-01,0
2023-10-07,17:14:00.178,17:14:00.128,Zone_08-01,0
2023-10-07,17:14:00.178,17:14:00.128,Zone_08-02,0
2023-10-07,17:14:00.179,17:14:00.108,Zone_12-05,0
2023-10-07,17:14:00.179,17:14:00.108,Zone_12-03,0
2023-10-07,17:14:00.180,17:14:00.108,Zone_12-04,0
2023-10-07,17:14:00.180,17:14:00.108,Zone_12-01,0
2023-10-07,17:14:00.181,17:14:00.108,Zone_12-02,0
2023-10-07,17:14:00.181,17:14:00.110,Zone_10-03,0
2023-10-07,17:14:00.181,17:14:00.110,Zone_10-04,0
2023-10-07,17:14:00.181,17:14:00.110,Zone_10-01,0
2023-10-07,17:14:00.182,17:14:00.110,Zone_10-02,0
2023-10-07,17:14:00.182,17:14:00.110,Zone_10-06,0
2023-10-07,17:14:00.182,17:14:00.110,Zone_10-05,0
2023-10-07,17:14:00.182,17:14:00.110,Zone_10-07,0
2023-10-07,17:14:00.183,17:14:00.109,Zone_01-06,0
2023-10-07,17:14:00.183,17:14:00.109,Zone_01-05,0
2023-10-07,17:14:00.183,17:14:00.109,Zone_01-04,0
2023-10-07,17:14:00.183,17:14:00.109,Zone_01-03,0
2023-10-07,17:14:00.184,17:14:00.109,Zone_01-02,0
2023-10-07,17:14:00.184,17:14:00.109,Zone_01-01,0
2023-10-07,17:14:00.184,17:14:00.109,Zone_01-07,0
2023-10-07,17:14:00.184,17:14:00.109,Zone_01-08,0
2023-10-07,17:14:00.645,17:14:00.600,Zone_09-04,0
2023-10-07,17:14:00.645,17:14:00.600,Zone_09-03,0
2023-10-07,17:14:00.646,17:14:00.600,Zone_09-02,0
2023-10-07,17:14:00.646,17:14:00.600,Zone_09-01,0
2023-10-07,17:14:00.646,17:14:00.600,Zone_07-01,0
2023-10-07,17:14:00.646,17:14:00.600,Zone_07-02,0
2023-10-07,17:14:00.647,17:14:00.600,Zone_07-03,0
2023-10-07,17:14:00.647,17:14:00.600,Zone_07-04,0
2023-10-07,17:14:00.647,17:14:00.600,Zone_05-03,0
2023-10-07,17:14:00.647,17:14:00.600,Zone_05-04,0
2023-10-07,17:14:00.648,17:14:00.600,Zone_05-05,0
2023-10-07,17:14:00.648,17:14:00.600,Zone_05-06,0
2023-10-07,17:14:00.648,17:14:00.600,Zone_05-01,0
2023-10-07,17:14:00.648,17:14:00.600,Zone_05-02,0
2023-10-07,17:14:00.649,17:14:00.621,Zone_03-01,0
2023-10-07,17:14:00.649,17:14:00.621,Zone_03-02,0
2023-10-07,17:14:00.649,17:14:00.621,Zone_03-03,0
2023-10-07,17:14:00.649,17:14:00.601,Zone_02-01,0
2023-10-07,17:14:00.650,17:14:00.601,Zone_02-03,0
2023-10-07,17:14:00.650,17:14:00.601,Zone_02-02,0
2023-10-07,17:14:00.650,17:14:00.601,Zone_02-05,0
2023-10-07,17:14:00.650,17:14:00.601,Zone_02-04,0
2023-10-07,17:14:00.651,17:14:00.601,Zone_04-01,0
2023-10-07,17:14:00.651,17:14:00.601,Zone_04-06,0
2023-10-07,17:14:00.651,17:14:00.601,Zone_04-02,0
2023-10-07,17:14:00.651,17:14:00.601,Zone_04-03,0
2023-10-07,17:14:00.652,17:14:00.601,Zone_04-04,0
2023-10-07,17:14:00.652,17:14:00.601,Zone_04-05,0
2023-10-07,17:14:00.652,17:14:00.601,Zone_06-05,0
2023-10-07,17:14:00.652,17:14:00.601,Zone_06-04,0
2023-10-07,17:14:00.652,17:14:00.601,Zone_06-01,0
2023-10-07,17:14:00.653,17:14:00.601,Zone_06-03,0
2023-10-07,17:14:00.653,17:14:00.601,Zone_06-02,0
2023-10-07,17:14:00.653,17:14:00.602,Zone_14-01,0
2023-10-07,17:14:00.654,17:14:00.602,Zone_14-02,0
2023-10-07,17:14:00.654,17:14:00.602,Zone_14-03,0
2023-10-07,17:14:00.654,17:14:00.602,Zone_14-04,0
2023-10-07,17:14:00.654,17:14:00.602,Zone_14-05,0
2023-10-07,17:14:00.654,17:14:00.602,Zone_14-06,0
2023-10-07,17:14:00.655,17:14:00.602,Zone_14-07,0
2023-10-07,17:14:00.655,17:14:00.600,Zone_13-06,0
2023-10-07,17:14:00.655,17:14:00.600,Zone_13-05,0
2023-10-07,17:14:00.655,17:14:00.600,Zone_13-04,0
2023-10-07,17:14:00.656,17:14:00.600,Zone_13-03,1
2023-10-07,17:14:00.656,17:14:00.600,Zone_13-02,0
2023-10-07,17:14:00.656,17:14:00.600,Zone_13-01,0
2023-10-07,17:14:00.656,17:14:00.621,Zone_08-01,0
2023-10-07,17:14:00.657,17:14:00.621,Zone_08-02,0
2023-10-07,17:14:00.657,17:14:00.602,Zone_12-05,0
2023-10-07,17:14:00.657,17:14:00.602,Zone_12-03,0
2023-10-07,17:14:00.657,17:14:00.602,Zone_12-04,0
2023-10-07,17:14:00.658,17:14:00.602,Zone_12-01,0
2023-10-07,17:14:00.658,17:14:00.602,Zone_12-02,0
2023-10-07,17:14:00.658,17:14:00.602,Zone_10-03,0
2023-10-07,17:14:00.659,17:14:00.602,Zone_10-04,0
2023-10-07,17:14:00.659,17:14:00.602,Zone_10-01,0
2023-10-07,17:14:00.659,17:14:00.602,Zone_10-02,0
2023-10-07,17:14:00.659,17:14:00.602,Zone_10-06,0
2023-10-07,17:14:00.660,17:14:00.602,Zone_10-05,0
2023-10-07,17:14:00.660,17:14:00.602,Zone_10-07,0
2023-10-07,17:14:00.660,17:14:00.602,Zone_01-06,0
2023-10-07,17:14:00.660,17:14:00.602,Zone_01-05,0
2023-10-07,17:14:00.661,17:14:00.602,Zone_01-04,0
2023-10-07,17:14:00.661,17:14:00.602,Zone_01-03,0
2023-10-07,17:14:00.661,17:14:00.602,Zone_01-02,0
2023-10-07,17:14:00.661,17:14:00.602,Zone_01-01,0
2023-10-07,17:14:00.662,17:14:00.602,Zone_01-07,0
2023-10-07,17:14:00.662,17:14:00.602,Zone_01-08,0
2023-10-07,17:14:01.114,17:14:01.068,Zone_09-04,0
2023-10-07,17:14:01.114,17:14:01.068,Zone_09-03,0
2023-10-07,17:14:01.114,17:14:01.068,Zone_09-02,0
2023-10-07,17:14:01.114,17:14:01.068,Zone_09-01,0
2023-10-07,17:14:01.115,17:14:01.068,Zone_07-01,0
2023-10-07,17:14:01.115,17:14:01.068,Zone_07-02,0
2023-10-07,17:14:01.115,17:14:01.068,Zone_07-03,0
2023-10-07,17:14:01.115,17:14:01.068,Zone_07-04,0
2023-10-07,17:14:01.116,17:14:01.070,Zone_05-03,0
2023-10-07,17:14:01.116,17:14:01.070,Zone_05-04,0
2023-10-07,17:14:01.116,17:14:01.070,Zone_05-05,0
2023-10-07,17:14:01.116,17:14:01.070,Zone_05-06,0
2023-10-07,17:14:01.117,17:14:01.070,Zone_05-01,0
2023-10-07,17:14:01.117,17:14:01.070,Zone_05-02,0
2023-10-07,17:14:01.117,17:14:01.089,Zone_03-01,0
2023-10-07,17:14:01.117,17:14:01.089,Zone_03-02,0
2023-10-07,17:14:01.118,17:14:01.089,Zone_03-03,0
2023-10-07,17:14:01.118,17:14:01.070,Zone_02-01,0
2023-10-07,17:14:01.118,17:14:01.070,Zone_02-03,0
2023-10-07,17:14:01.118,17:14:01.070,Zone_02-02,0
2023-10-07,17:14:01.119,17:14:01.070,Zone_02-05,0
2023-10-07,17:14:01.119,17:14:01.070,Zone_02-04,0
2023-10-07,17:14:01.119,17:14:01.068,Zone_04-01,0
2023-10-07,17:14:01.119,17:14:01.068,Zone_04-06,0
2023-10-07,17:14:01.120,17:14:01.068,Zone_04-02,0
2023-10-07,17:14:01.120,17:14:01.068,Zone_04-03,0
2023-10-07,17:14:01.120,17:14:01.068,Zone_04-04,0
2023-10-07,17:14:01.120,17:14:01.068,Zone_04-05,0
2023-10-07,17:14:01.120,17:14:01.069,Zone_06-05,0
2023-10-07,17:14:01.121,17:14:01.069,Zone_06-04,0
2023-10-07,17:14:01.121,17:14:01.069,Zone_06-01,0
2023-10-07,17:14:01.121,17:14:01.069,Zone_06-03,0
2023-10-07,17:14:01.121,17:14:01.069,Zone_06-02,0
2023-10-07,17:14:01.122,17:14:01.071,Zone_14-01,0
2023-10-07,17:14:01.122,17:14:01.071,Zone_14-02,0
2023-10-07,17:14:01.122,17:14:01.071,Zone_14-03,0
2023-10-07,17:14:01.122,17:14:01.071,Zone_14-04,0
2023-10-07,17:14:01.123,17:14:01.071,Zone_14-05,0
2023-10-07,17:14:01.123,17:14:01.071,Zone_14-06,0
2023-10-07,17:14:01.123,17:14:01.071,Zone_14-07,0
2023-10-07,17:14:01.123,17:14:01.069,Zone_13-06,0
2023-10-07,17:14:01.124,17:14:01.069,Zone_13-05,0
2023-10-07,17:14:01.124,17:14:01.069,Zone_13-04,0
2023-10-07,17:14:01.124,17:14:01.069,Zone_13-03,1
2023-10-07,17:14:01.124,17:14:01.069,Zone_13-02,0
2023-10-07,17:14:01.125,17:14:01.069,Zone_13-01,0
2023-10-07,17:14:01.125,17:14:01.090,Zone_08-01,0
2023-10-07,17:14:01.125,17:14:01.090,Zone_08-02,0
2023-10-07,17:14:01.126,17:14:01.070,Zone_12-05,0
2023-10-07,17:14:01.126,17:14:01.070,Zone_12-03,0
2023-10-07,17:14:01.126,17:14:01.070,Zone_12-04,0
2023-10-07,17:14:01.127,17:14:01.070,Zone_12-01,0
2023-10-07,17:14:01.127,17:14:01.070,Zone_12-02,0
2023-10-07,17:14:01.127,17:14:01.074,Zone_10-03,0
2023-10-07,17:14:01.128,17:14:01.074,Zone_10-04,0
2023-10-07,17:14:01.128,17:14:01.074,Zone_10-01,0
2023-10-07,17:14:01.128,17:14:01.074,Zone_10-02,0
2023-10-07,17:14:01.128,17:14:01.074,Zone_10-06,0
2023-10-07,17:14:01.129,17:14:01.074,Zone_10-05,0
2023-10-07,17:14:01.129,17:14:01.074,Zone_10-07,0
2023-10-07,17:14:01.129,17:14:01.070,Zone_01-06,0
2023-10-07,17:14:01.129,17:14:01.070,Zone_01-05,0
2023-10-07,17:14:01.130,17:14:01.070,Zone_01-04,0
2023-10-07,17:14:01.130,17:14:01.070,Zone_01-03,0
2023-10-07,17:14:01.130,17:14:01.070,Zone_01-02,0
2023-10-07,17:14:01.130,17:14:01.070,Zone_01-01,0
2023-10-07,17:14:01.131,17:14:01.070,Zone_01-07,0
